amc,population,cod_uf,microregion,mesoregion,dA_soy,dA_mze,rural_91,log_y_pc_r_91,log_pop_area_91,alpha_adult_91,rural,post03,mort_total_violence_ageadj,lincome,unemployment,employment,share_manuf,share_prim,share_nontrad
510120,1096,51,51020,5105,2.2409183979034424,2.119673490524292,0.22646886110305786,4.933342933654785,0.7207274436950684,0.7555186152458191,TRUE,1,106.956468165158,0.70945455417714,-0.085216543979074,0.00981856213499199,-0.0192474586137573,-0.035785010496262,-0.028402749076676
510125,15342.0000000003,51,51014,5103,2.175734519958496,4.190415859222412,0.410599946975708,5.080461502075195,2.0587587356567383,0.8132408857345581,FALSE,1,4.4101095728182,0.0248752720535101,-0.0576530843364617,0.0723456454959269,-0.106679619933959,-0.026815629731673,0.0999205781406151
510130,16258,51,51015,5104,2.1649999618530273,2.3210556507110596,0.18153715133666992,4.7643256187438965,1.7152290344238281,0.7907464504241943,FALSE,1,11.4857122726496,0.0858544968497403,-0.0443302780191239,0.116891342820552,-0.0260581947507044,-0.093870866376547,0.025004761892588
510160,7591.00000000001,51,51018,5104,2.530736207962036,6.1730780601501465,0.6517385244369507,4.194167613983154,-0.12604710459709167,0.5982174277305603,TRUE,1,13.3086635123314,0.43111470836875,-0.0170419105165937,-0.170466192781715,-0.00283687976215,0.095750678969747,-0.138355984226246
510180,56560.0000000004,51,51011,5102,1.75430166721344,1.797001600265503,0.07620233297348022,5.23792839050293,1.6542166471481323,0.8706574440002441,FALSE,1,0.368037558963659,0.25901082151168,-0.0619024432211719,-0.01548603425087,-0.0218088657150706,-0.022278410350011,-0.0327898859023881
510190,15357,51,51001,5101,2.358985424041748,2.493539810180664,0.4327659606933594,5.184610843658447,-0.8796505928039551,0.772131085395813,TRUE,1,-9.47571472711138,-0.0617038625930304,-0.020845666900716,0.00766188473367202,-0.132537434203648,-0.057676639531305,0.138560662181693
510260,14305,51,51010,5102,2.3880350589752197,2.4387099742889404,0.59768146276474,4.585840702056885,0.7199058532714844,0.7028774619102478,TRUE,1,-47.7960397558918,0.43187428527511,-0.10309034893647,-0.097642526737675,-6.81280441308899e-4,-0.127222105943456,0.04543546721409
510263,45670.9999999994,51,51004,5101,2.260308265686035,2.303508996963501,0.6447118520736694,5.491198539733887,-1.294699788093567,0.9065394997596741,FALSE,1,2.82914942043706,-0.14111357627674,0.0061358145371717,-0.015623773111765,0.001048792368542,-0.056493784573367,-0.021232684033882
510267,31589.0000000001,51,51019,5105,1.9046132564544678,1.9739365577697754,0.5245041847229004,5.501776695251465,0.2200728803873062,0.8623332381248474,FALSE,1,5.20494429955295,-0.04255980053793,-0.026561933202044,0.102730449472778,0.0457790499120446,-0.075581052344392,-0.015090226440859
510285,8231.00000000001,51,51001,5101,1.8928555250167847,2.0115468502044678,0.5628560781478882,4.811846733093262,0.795350193977356,0.8491950035095215,TRUE,1,-82.054105053482,0.4387454504891,0.0238846787758228,-0.064930943650291,-0.0094322323108114,-0.057602368398974,0.00653526167646501
510300,17821.0000000002,51,51017,5104,1.7114226818084717,1.9532194137573242,0.5827782154083252,4.779576778411865,0.7273682951927185,0.7588943839073181,TRUE,1,-8.30672413463633,0.12435831883866,-0.0699368890651408,0.047357295774594,0.0180021268516894,-0.124454013265981,0.009718811827505
510310,5490.00000000001,51,51011,5102,2.495243549346924,3.267669200897217,0.5497760772705078,4.784353256225586,-1.2690891027450562,0.7325087785720825,TRUE,1,-49.4443791419904,0.0614960245340299,0.0478607640502954,0.00656326230781201,0.0110147074337407,-0.093885133617303,0.048709152534829
510320,77800.9999999997,51,51003,5101,2.101245164871216,2.278549909591675,0.39936137199401855,5.193606853485107,1.4748427867889404,0.7840960621833801,FALSE,1,-8.38697189653431,0.23627769895998,-0.0416156156237778,0.0467367379371959,-0.0259135223881301,-0.114351371346562,0.051258371647241
510340,551097.999999984,51,51017,5104,1.3483686447143555,2.351463556289673,0.01693946123123169,5.5935750007629395,4.619487285614014,0.9096829891204834,FALSE,1,-23.3858076784096,0.00376434125742975,-0.0915186886588608,0.084910516485145,-0.0116195065907739,-0.0082819616728668,-0.071540503573619
510345,8523.00000000001,51,51013,5103,2.005284070968628,2.6078977584838867,0.2527562379837036,4.595981121063232,1.3260047435760498,0.7228395342826843,FALSE,1,20.5702776345726,-0.0175829120674402,-0.0338235984438584,0.048360829182744,-0.044415478268091,-0.028946840205017,0.045856865311023
510350,20341.0000000011,51,51004,5101,2.2262141704559326,2.284074544906616,0.24896901845932007,5.595968723297119,0.7647310495376587,0.8770099878311157,FALSE,1,20.4106072948653,-0.1170774630141,-0.0938519151403527,0.085200886581319,0.0506691139324889,-0.095883634717752,-0.052281623740697
510380,3796.00000000001,51,51014,5103,2.120892286300659,5.1983537673950195,0.6776166558265686,4.717349052429199,1.804292917251587,0.7378803491592407,TRUE,1,0,0.0488153595579401,0.0328729664155641,-0.0983579071666441,0.0172679301628455,-0.04498814291769,-0.00127722589769397
510390,5027.00000000001,51,51020,5105,1.8884152173995972,1.892747402191162,0.4981836676597595,4.222497940063477,0.04138084501028061,0.7590635418891907,TRUE,1,-9.85888933833986,0.26835157936564,-0.072591604140478,0.162193761053307,0.0034705301568884,-0.1360058949039,0.089756510521903
510410,39547.9999999998,51,51003,5101,1.430415153503418,1.542900562286377,0.5470304489135742,4.989529132843018,1.0255939960479736,0.7789716720581055,FALSE,1,13.0052037162918,-0.0100235798744102,-0.0156410602958479,0.051236163370729,-0.0599868109126034,-0.067440040713579,0.083515181515831
